County Name,State,Cases,Deaths,CasesPerCap,DeathsPerCap,TotalPop,IncomePerCap,Poverty,Unemployment
red river parish,louisiana,2425,58,0.2780006878367534,0.006649088616301731,8723,25154,20.4,4.7
richland parish,louisiana,8294,104,0.4022503516174402,0.005043891556331539,20619,19975,28.2,7.0
sabine parish,louisiana,7688,122,0.31840960861462,0.005052805963967695,24145,22980,19.6,9.5
st. bernard parish,louisiana,13411,117,0.2975791599174562,0.002596134643974527,45067,20431,19.7,10.7
st. charles parish,louisiana,16257,152,0.308318161128812,0.00288271885905022,52728,30378,12.2,7.3
st. helena parish,louisiana,2137,25,0.20334950994385764,0.002378913312398896,10509,21148,26.4,15.7
st. james parish,louisiana,6939,78,0.3229695136141494,0.003630439841750058,21485,25724,15.6,8.2
st. john the baptist parish,louisiana,12545,187,0.2879605187650637,0.004292436589004935,43565,23380,17.9,7.3
st. landry parish,louisiana,26159,426,0.3129815745393635,0.005096913137114142,83580,19205,27.9,5.5
st. martin parish,louisiana,14540,197,0.27122311552164746,0.0036747561043854577,53609,23654,17.7,6.4
st. mary parish,louisiana,14665,281,0.27891893948039104,0.005344440640572102,52578,22212,19.5,8.5
st. tammany parish,louisiana,86174,911,0.34580118057311166,0.003655683564672694,249201,33149,10.8,6.4
tangipahoa parish,louisiana,41454,645,0.3217229336437718,0.0050058207217694994,128850,23520,21.9,8.9
tensas parish,louisiana,1248,13,0.2615803814713896,0.0027247956403269754,4771,16194,38.0,15.3
terrebonne parish,louisiana,36843,432,0.3258510440712144,0.0038207434529968958,113067,24017,20.1,6.1
union parish,louisiana,8423,142,0.37374095931135465,0.006300749877978435,22537,20742,22.0,6.6
vermilion parish,louisiana,18067,241,0.3019167460436824,0.00402733911532227,59841,23608,17.9,7.3
vernon parish,louisiana,11209,195,0.2159480599545332,0.003756791122413594,51906,22583,16.9,8.7
washington parish,louisiana,15342,264,0.3302977459148744,0.005683653038816767,46449,18345,26.3,12.3
webster parish,louisiana,13751,195,0.3434058387233724,0.004869765002622181,40043,19256,24.9,6.5
west baton rouge parish,louisiana,8534,93,0.33443059800924835,0.0036444862450035267,25518,28140,17.9,5.7
west carroll parish,louisiana,4331,71,0.3841582401986872,0.006297676068830939,11274,22857,22.0,10.2
west feliciana parish,louisiana,3102,48,0.2017429760665973,0.003121748178980229,15376,23041,12.5,4.5
winn parish,louisiana,5241,68,0.3582120155833504,0.004647665914838357,14631,18417,27.3,6.0
androscoggin county,maine,28899,351,0.26928631996794544,0.0032706840481936694,107317,26276,14.3,5.2
aroostook county,maine,18796,212,0.27303893085415454,0.0030796048808832076,68840,23631,17.5,5.3
cumberland county,maine,67752,527,0.23429573300411863,0.0018224384710882413,289173,36780,10.7,4.0
franklin county,maine,7462,72,0.24727441428902808,0.0023859230539815092,30177,24162,12.4,6.1
hancock county,maine,10439,123,0.19165381508408608,0.002258206653447896,54468,31178,11.6,5.7
kennebec county,maine,30711,321,0.2532051546306755,0.002646571412081887,121289,27336,14.1,5.7
knox county,maine,8334,62,0.20992443324937027,0.001561712846347607,39700,29806,11.6,4.7
lincoln county,maine,7086,48,0.20828311924987508,0.00141089327180271,34021,31522,11.8,3.4
oxford county,maine,14839,185,0.25928708719203214,0.0032325703302463742,57230,22862,15.2,6.3
penobscot county,maine,38491,418,0.2527580047805416,0.0027448714244438024,152284,26347,15.9,6.5
piscataquis county,maine,3998,48,0.2357311320754717,0.002830188679245283,16960,23464,18.7,7.8
sagadahoc county,maine,7177,49,0.20418788585735015,0.0013940652650146518,35149,32947,11.3,4.1
somerset county,maine,13175,128,0.25836372906616467,0.0025100992273600817,50994,22641,17.8,8.8
waldo county,maine,8225,87,0.20939409368635437,0.002214867617107943,39280,27763,14.3,6.5
washington county,maine,5946,76,0.18685186349066685,0.0023882848343913018,31822,24311,18.2,7.9
york county,maine,53047,378,0.263320658810448,0.0018763588710077736,201454,33635,8.5,4.8
allegany county,maryland,19335,372,0.2663553333057817,0.005124602223416126,72591,22355,16.8,9.0
anne arundel county,maryland,107255,1147,0.18996634785688984,0.0020315267445979454,564600,43258,6.1,5.2
baltimore county,maryland,154159,2587,0.1860392427564784,0.00312199431113986,828637,37270,9.1,5.5
calvert county,maryland,13159,153,0.14488461199682903,0.0016845767638509646,90824,41469,5.7,7.3
caroline county,maryland,6694,83,0.20417874027756597,0.002531645569620253,32785,25355,16.5,6.5
carroll county,maryland,25078,424,0.14988136433997334,0.002534081604599597,167319,39690,5.5,4.0
cecil county,maryland,18040,269,0.17614435244493049,0.002626542727698797,102416,32542,9.4,5.8
charles county,maryland,34033,370,0.2181308926362477,0.002371475634690202,156021,38890,6.9,4.5
dorchester county,maryland,8678,112,0.26795528932254675,0.0034582844438955105,32386,28911,15.4,8.3
frederick county,maryland,52763,546,0.2143922309583308,0.0022185652465411105,246105,39566,7.2,5.1
garrett county,maryland,6370,117,0.2158151511044857,0.003963951754980349,29516,26303,11.4,4.8
harford county,maryland,44467,606,0.17777413525658453,0.0024227208034157963,250132,37972,7.5,5.2
howard county,maryland,56137,394,0.17964127426038817,0.00126082017312277,312495,51045,5.2,4.2
kent county,maryland,3580,73,0.1820400691548866,0.003711990236957185,19666,32217,13.1,4.8
montgomery county,maryland,216490,2138,0.2083241114782746,0.0020573557685830803,1039198,51162,7.0,5.4
prince george's county,maryland,202294,2226,0.22348952285836443,0.0024592310097319705,905161,34391,9.3,7.3
queen anne's county,maryland,8051,118,0.16406839069919096,0.00240467893460496,49071,40553,6.4,3.7
st. mary's county,maryland,22001,230,0.19824471296371385,0.0020724641598861048,110979,37528,8.2,4.2
somerset county,maryland,5721,76,0.22173559164373474,0.002945622262702996,25801,18395,22.5,10.2
talbot county,maryland,6446,94,0.17207228851338727,0.002509276314033261,37461,44785,10.0,4.4
washington county,maryland,38202,600,0.2554531715993741,0.004012143420753481,149546,28742,12.8,6.8
wicomico county,maryland,22565,342,0.22119513008018507,0.0033524810320152134,102014,27755,15.9,7.6
worcester county,maryland,9919,167,0.19238154347446615,0.0032390077387071123,51559,34425,10.3,7.1
baltimore city,maryland,133148,1850,0.21482552323667786,0.0029848530806910662,619796,28488,22.4,10.0
barnstable county,massachusetts,50827,608,0.23762038335670874,0.0028424497428705003,213900,40886,7.5,5.5
berkshire county,massachusetts,36117,395,0.28271402963577585,0.003091952313484826,127751,33245,11.3,6.8
bristol county,massachusetts,183515,2214,0.32946091315150733,0.0039747511741134904,557016,32406,12.2,6.9
dukes county,massachusetts,8474,0,0.4905354558610709,0.0,17275,42956,8.4,3.0
essex county,massachusetts,259560,2828,0.33454489211971233,0.0036449874977444383,775860,38604,10.9,6.0
franklin county,massachusetts,14934,151,0.21055748244649353,0.0021289794997603135,70926,33010,10.9,5.8
hampden county,massachusetts,173674,1859,0.3701586570841539,0.003962164420232402,469188,28072,17.2,8.0
hampshire county,massachusetts,40167,368,0.2491795753022699,0.0022829208980316013,161197,32198,13.8,6.5
middlesex county,massachusetts,442620,4154,0.27963359924490966,0.0026243684679032914,1582857,47616,8.2,4.8
norfolk county,massachusetts,175647,1976,0.2529518756777541,0.0028456671980690938,694389,49816,6.5,5.5
plymouth county,massachusetts,144932,1736,0.28467494510070435,0.003409845339157831,509114,39247,8.0,6.0
suffolk county,massachusetts,270316,2050,0.34625489153755995,0.0026258990501931,780685,38031,19.6,7.1
worcester county,massachusetts,242884,2672,0.2968338488650765,0.0032655096431526347,818249,34691,11.1,6.1
alcona county,michigan,2005,81,0.19254777681743973,0.007778738115816767,10413,24463,14.9,9.3
alger county,michigan,2180,21,0.23557380592176355,0.0022692889561270802,9254,21771,13.0,6.9
allegan county,michigan,32553,415,0.2851898900521267,0.0036357264882386437,114145,27172,10.8,3.6
alpena county,michigan,6823,163,0.23748694744169857,0.005673512008353638,28730,24030,15.0,6.4
antrim county,michigan,5382,77,0.23265464920243809,0.0033285782215882074,23133,29307,12.6,6.1
arenac county,michigan,3997,89,0.2623047644047775,0.0058406615041344005,15238,22622,18.5,9.6
baraga county,michigan,2652,62,0.3090909090909091,0.0072261072261072265,8580,18975,14.4,6.0
barry county,michigan,17286,191,0.2899994967034073,0.00320432164007583,59607,27166,9.3,6.2
bay county,michigan,32150,707,0.3051732320835311,0.006710963455149502,105350,25462,16.3,7.4
benzie county,michigan,4205,78,0.24080861298820294,0.004466842286106975,17462,26790,10.0,6.5
berrien county,michigan,42780,722,0.276092624622454,0.004659627746082556,154948,27505,17.2,7.3
branch county,michigan,13695,217,0.3145166846565464,0.0049835794501986545,43543,22977,15.9,4.6
calhoun county,michigan,43270,702,0.32212436814638906,0.00522605284120095,134327,24859,17.4,7.4
cass county,michigan,13298,173,0.2587310543416931,0.003365955211393661,51397,28019,13.6,7.8
charlevoix county,michigan,5971,75,0.2282492354740061,0.0028669724770642203,26160,31730,11.6,6.2
cheboygan county,michigan,5908,138,0.23191364082433757,0.005417075564278705,25475,24956,16.8,10.7
chippewa county,michigan,10412,121,0.27383425821213475,0.0031822844068064068,38023,21958,17.1,9.0
clare county,michigan,8423,194,0.27528842696996436,0.006340490897800438,30597,21198,23.6,11.5
clinton county,michigan,28665,245,0.37072722804930097,0.003168608786746162,77321,32792,10.1,4.3
crawford county,michigan,3282,40,0.23746472758845236,0.002894146588524709,13821,22891,16.4,10.4
delta county,michigan,12693,198,0.34875669734853687,0.005440307734578926,36395,25582,14.4,6.5
dickinson county,michigan,9584,133,0.37300537090371294,0.005176305752315716,25694,25998,15.2,6.0
eaton county,michigan,35831,497,0.3299780818890096,0.004577017295047244,108586,30064,10.9,5.8
emmet county,michigan,7704,114,0.23361028564497544,0.003456850021226272,32978,31356,10.7,6.1
genesee county,michigan,127432,2068,0.3101433261698643,0.0050330874389421755,410881,25180,20.0,10.8
gladwin county,michigan,6927,141,0.27353498657400094,0.005567840783446533,25324,23491,20.2,7.4
gogebic county,michigan,4456,79,0.2860627848751364,0.005071579893432625,15577,22297,20.4,6.7
grand traverse county,michigan,21836,279,0.23937208129617854,0.0030584727368397975,91222,31701,9.7,5.4
gratiot county,michigan,13363,216,0.3234105375251095,0.005227619255064256,41319,20597,20.5,7.4
hillsdale county,michigan,12955,229,0.2821886776013418,0.004988128689363741,45909,23831,17.0,6.1
houghton county,michigan,9799,110,0.26969972201579834,0.003027550711474417,36333,21462,21.4,6.8
huron county,michigan,9930,168,0.31275590551181104,0.005291338582677166,31750,26352,13.6,5.8
ingham county,michigan,86848,928,0.3034680364100145,0.003242657721403987,286185,27399,20.9,8.1
ionia county,michigan,20268,212,0.31596177529736386,0.003304909037055513,64147,22715,13.1,6.2
iosco county,michigan,5783,184,0.2284235888928388,0.007267843741359561,25317,24099,16.9,9.6
iron county,michigan,3708,103,0.32840315295367994,0.009122309804268886,11291,23658,14.2,5.7
isabella county,michigan,18310,242,0.2594513404749759,0.0034291220314005555,70572,22009,27.3,8.4
jackson county,michigan,51249,656,0.3223430551799181,0.004126071615017391,158989,25952,15.2,7.6
kalamazoo county,michigan,76711,838,0.2952353461878921,0.003225185698341223,259830,29258,16.7,6.6
kalkaska county,michigan,4577,71,0.26368245189537964,0.00409033298767139,17358,22822,18.5,8.7
kent county,michigan,205003,1930,0.3221413126830679,0.0030327982199202987,636376,29433,13.4,5.4
keweenaw county,michigan,677,17,0.3169475655430712,0.007958801498127341,2136,28700,14.5,5.5
lake county,michigan,2528,42,0.21664238580855258,0.003599280143971206,11669,18199,25.0,11.6
lapeer county,michigan,24658,488,0.27955331330423444,0.005532566181055495,88205,26650,9.7,7.4
leelanau county,michigan,4507,68,0.2090057503246151,0.003153403821183454,21564,37061,7.7,6.3
lenawee county,michigan,31555,382,0.3200791195415124,0.0038748288279149973,98585,25649,13.7,5.9
livingston county,michigan,59109,558,0.3161822130454784,0.002984819145635638,186946,36845,5.9,4.6
luce county,michigan,1679,25,0.2620980330939744,0.003902591320636903,6406,19442,19.4,11.8
mackinac county,michigan,3043,40,0.28082318198597267,0.0036913990402362494,10836,26967,15.4,10.5
macomb county,michigan,306593,4684,0.3548452059503321,0.005421177080596608,864019,29740,11.8,6.6
manistee county,michigan,4946,109,0.20243942370661427,0.00446136214800262,24432,24398,14.7,8.0
marquette county,michigan,19860,180,0.295777794325713,0.0026807655074838036,67145,25550,16.4,6.3
mason county,michigan,8513,120,0.2955902777777778,0.004166666666666667,28800,26251,16.0,7.6
mecosta county,michigan,10464,130,0.24232880201940668,0.003010583358421528,43181,21978,22.5,8.7
menominee county,michigan,7346,87,0.31407926803198083,0.0037196972935995554,23389,26151,13.5,5.9
midland county,michigan,23852,273,0.2856903304626957,0.003269891842039071,83489,33013,11.3,7.0
missaukee county,michigan,3629,72,0.2422240021358964,0.004805766920304365,14982,21805,15.9,7.0
monroe county,michigan,49338,560,0.3297575842640306,0.003742840147307494,149619,29245,11.2,5.9
montcalm county,michigan,18175,250,0.288693690831692,0.003971027384204842,62956,21509,17.5,7.0
montmorency county,michigan,2028,53,0.21829924650161464,0.005705059203444564,9290,23155,15.1,12.7
muskegon county,michigan,49553,730,0.28691946475823216,0.004226811883710562,172707,22829,18.5,8.9
newaygo county,michigan,13922,185,0.29065324954591953,0.0038622935760663064,47899,22735,17.8,7.7
oakland county,michigan,393036,4686,0.316489781456847,0.003773372199764869,1241860,40941,9.0,5.3
oceana county,michigan,7910,111,0.30056617395599805,0.004217805980924878,26317,22185,17.5,7.7
ogemaw county,michigan,5174,126,0.2466275799609133,0.006006006006006006,20979,22028,18.7,10.0
ontonagon county,michigan,1392,45,0.22924901185770752,0.007411067193675889,6072,22958,15.5,10.0
osceola county,michigan,6105,101,0.2629085741354808,0.004349511218293786,23221,21090,20.7,7.2
oscoda county,michigan,1715,62,0.20652697495183045,0.007466281310211946,8304,22343,18.1,11.9
otsego county,michigan,6874,118,0.28349898956571945,0.0048665814327545675,24247,26012,14.9,6.4
ottawa county,michigan,88911,955,0.317263945932637,0.0034077568395999187,280243,29121,9.5,4.4
presque isle county,michigan,2433,65,0.18927960168041078,0.0050567916601836,12854,24793,14.9,11.4
roscommon county,michigan,5730,133,0.23940837302582102,0.005556948274421325,23934,22333,19.8,13.0
saginaw county,michigan,61834,1116,0.3190559485663277,0.005758424792185879,193803,25348,17.7,8.2
st. clair county,michigan,51194,966,0.3204411589812282,0.006046532007185734,159761,27807,13.3,7.6
st. joseph county,michigan,16221,243,0.26639842338643455,0.003990803087534899,60890,23702,15.7,5.3
sanilac county,michigan,10785,232,0.25966052726616107,0.005585650656073192,41535,23924,15.0,7.7
schoolcraft county,michigan,2266,22,0.27927039684495936,0.0027113630761646536,8114,21534,21.4,13.9
shiawassee county,michigan,22489,273,0.3277467682935716,0.003978605884839034,68617,25218,13.1,7.1
tuscola county,michigan,15927,322,0.2973174783923538,0.00601093916257537,53569,23573,15.9,7.4
van buren county,michigan,21055,337,0.28002393935363745,0.004481978986567363,75190,25433,15.8,6.6
washtenaw county,michigan,112481,665,0.3111430144201113,0.0018395116027540117,361509,37455,14.5,5.4
wayne county,michigan,548348,9277,0.31088624589102526,0.005259601025500306,1763822,24847,23.7,11.6
wexford county,michigan,8760,132,0.26614005772444177,0.004010329636943643,32915,22028,17.3,7.2
aitkin county,minnesota,3184,63,0.20099741177955938,0.003977021652673442,15841,26883,12.1,6.2
anoka county,minnesota,105106,808,0.3047778670246853,0.0023429729659196026,344861,34321,6.6,4.2
becker county,minnesota,9244,96,0.2755126371006199,0.002861230329041488,33552,28525,12.7,3.6
beltrami county,minnesota,12551,128,0.2737583702314219,0.0027918947804654614,45847,23748,19.0,8.7
benton county,minnesota,14910,177,0.3788109756097561,0.004496951219512195,39360,27018,14.1,4.2
big stone county,minnesota,1465,9,0.2907322881524112,0.0017860686644175431,5039,29035,11.7,2.8
blue earth county,minnesota,19001,105,0.28891389298584397,0.0015965453799017745,65767,28283,18.1,4.5
brown county,minnesota,6832,81,0.27064928891177753,0.003208810363269025,25243,29696,8.1,2.3
carlton county,minnesota,9771,100,0.2759545865341166,0.002824220515137822,35408,26900,12.1,3.9
carver county,minnesota,28686,119,0.2903470682901649,0.0012044656322432413,98799,44212,4.0,2.4
cass county,minnesota,7423,84,0.2576535925026033,0.002915654286706005,28810,28004,15.3,5.7
chippewa county,minnesota,3260,48,0.2707641196013289,0.003986710963455149,12040,29354,11.1,2.0
chisago county,minnesota,15410,120,0.28380941856824504,0.0022100668545223493,54297,32105,5.4,4.2
clay county,minnesota,20805,127,0.33534816247582205,0.0020470664087685365,62040,28122,12.5,2.8
clearwater county,minnesota,2207,31,0.25011332728921126,0.003513145965548504,8824,24515,17.9,7.3
cook county,minnesota,651,4,0.12352941176470589,0.0007590132827324478,5270,31831,13.0,2.6
cottonwood county,minnesota,3330,41,0.2911602693013902,0.0035848561685756755,11437,27206,15.6,5.1
crow wing county,minnesota,16901,172,0.26613652468309584,0.002708448153688686,63505,30013,9.6,3.5
dakota county,minnesota,119858,796,0.2890547563637241,0.0019196681578661778,414655,38863,6.9,4.0
dodge county,minnesota,6095,22,0.29753478154747376,0.0010739565535757872,20485,31417,5.7,2.9
douglas county,minnesota,11579,119,0.3138705917432436,0.0032257190100566536,36891,33336,8.4,3.1
